#1
Name	S-1-P 16(1)
	Flags	Flag ID	Data Filename	Sample Name	Sample ID	Sample Type	Cal Point	Level	RT	Ret. Index	Actual Ret. Index	Unit	Area	Height	Std. Conc.	Conc.	%Diff	ISTD Area	ISTD Height	Area Ratio	Height Ratio	Peak Start	Peak End	Tailing F.	S/N	SI	Noise	RRT	Ref. RRT	%Dev RRT	Ref. Mode	Ref 1 m/z	Ref 1 Range	Ref 1 Set Ratio	Ref 1 Actual Ratio	Ref 1 Measured	Ref 1 Conc.	Ref 1 Std Ratio %Diff	Ref 2 m/z	Ref 2 Range	Ref 2 Set Ratio	Ref 2 Actual Ratio	Ref 2 Measured	Ref 2 Conc.	Ref 2 Std Ratio %Diff	Ref 3 m/z	Ref 3 Range	Ref 3 Set Ratio	Ref 3 Actual Ratio	Ref 3 Measured	Ref 3 Conc.	Ref 3 Std Ratio %Diff	Ref 4 m/z	Ref 4 Range	Ref 4 Set Ratio	Ref 4 Actual Ratio	Ref 4 Measured	Ref 4 Conc.	Ref 4 Std Ratio %Diff	Ref 5 m/z	Ref 5 Range	Ref 5 Set Ratio	Ref 5 Actual Ratio	Ref 5 Measured	Ref 5 Conc.	Ref 5 Std Ratio %Diff	Accuracy(%)	RT %Diff	RT Diff	Vial	Tray	Inj Vol	Acquired Date	Acquired By	%RSD (Conc)	%RSD (Area)	Type	ISTD Group	m/z	Concentrations[1]	Concentrations[2]	Concentrations[3]	Concentrations[4]	Concentrations[5]	Concentrations[6]	Concentrations[7]	Concentrations[8]	Concentrations[9]	Concentrations[10]	Concentrations[11]	Concentrations[12]	Concentrations[13]	Concentrations[14]	Concentrations[15]	Concentrations[16]	Concentrations[17]	Concentrations[18]	Concentrations[19]	Concentrations[20]	Concentrations[21]	Concentrations[22]	Concentrations[23]	Concentrations[24]	Concentrations[25]	Concentrations[26]	Concentrations[27]	Concentrations[28]	Concentrations[29]	Concentrations[30]	Concentrations[31]	Concentrations[32]	Concentrations[33]	Concentrations[34]	Concentrations[35]	Concentrations[36]	Concentrations[37]	Concentrations[38]	Concentrations[39]	Concentrations[40]	Concentrations[41]	Concentrations[42]	Concentrations[43]	Concentrations[44]	Concentrations[45]	Concentrations[46]	Concentrations[47]	Concentrations[48]	Concentrations[49]	Concentrations[50]	Concentrations[51]	Concentrations[52]	Concentrations[53]	Concentrations[54]	Concentrations[55]	Concentrations[56]	Concentrations[57]	Concentrations[58]	Concentrations[59]	Concentrations[60]	Concentrations[61]	Concentrations[62]	Concentrations[63]	Concentrations[64]	Event	Band	Slope	Width	Drift	Calc.by	Curve	Zero	Weight	Window/Band	Spiked	Noise From	Noise To	Found RT	Recovery	Mode	Mode ID	Sample Amt.	Dil. Factor	Quant Method	R²	R	Status	Average Conc.	Average Conc. (R1,R2)	ISTD RT Diff	Std RT Diff	ISTD RT	%Conc. Outside Curve	Lib. SI	Lib. RT	Lib. Compound Name	Lib. errRT	CAS #	Formula	Mol. Weight	Comment 1	Comment 2	Lib. CAS #	Lib. Synonym	Lib. Theory MW	Lib. Formula	Lib. Class	Lib. URL	Lib. Comment	Lib. Chromatogram Comment	Lib. Adduct Ion	Lib. Precursor Ion	Lib. SP ID of Precursor Ion	Lib. MS Stage	Lib. Ionization	Lib. Collision Energy	Lib. Instrument	Lib. Data Filename	Lib. Acquired By	Lib. Acquired	Lib. Sample Info	3rd Coeff.	2nd Coeff.	1st Coeff.	Intersection	Lib. Filename	Original Method Filename	Group #	Tailing F(10%)	Width(50%)	Noise Calc. Method	Group Type	Custom Calc. Result 1	Custom Calc. Result 2	Custom Calc. Result 3	Custom Calc. Result 4	Custom Calc. Result 5	Ref 1 S/N	Ref 2 S/N	Ref 3 S/N	Ref 4 S/N	Ref 5 S/N	Ref. Ions	Asymmetry	Data Comment	ISTD Name	RF	RF %RSD (level)	RF Mean (level)	RF SD (level)	Comment	Ref 1 Noise	Ref 2 Noise	Ref 3 Noise	Ref 4 Noise	Ref 5 Noise	ISTD Amount	 +/- ppm	ISTD %Diff (Stds) Area	ISTD %Diff (Controls) Area	Std. Conc. Factor	Correction Factor	Confidence	RF Mean (curve)	RF SD (curve)	RF %RSD (curve)	RF Deviation	Ref STD ID	Ref 1 Result	Ref 2 Result	Ref 3 Result	Ref 4 Result	Ref 5 Result	Ref 1 RRT	Ref 2 RRT	Ref 3 RRT	Ref 4 RRT	Ref 5 RRT
17			2035RAB_0001LQC_A1	2035RAB_0001LQC_A1	2035RAB_0001LQC_A1	Unknown	No		3.816	0.00	0.00	ppm	245122	67693		0.0516		1095554	371185	0.224	0.182	3.649	4.067	1.775	235.99		286.84	1.121	1.080	3.783	Simply Calculate																																					0.42	0.016	14	1	5.0000	04/03/2021 17:22:35	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.832		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0516	0.0516	0.41		3.42	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.582	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							2.163		S-1-P 17(0)											1.0000				1.000000	1.000000																
18			2035RAB_0001LQC_B1	2035RAB_0001LQC_B1	2035RAB_0001LQC_B1	Unknown	No		3.816	0.00	0.00	ppm	240319	67699		0.0490		1131605	407452	0.212	0.166	3.740	4.120	1.707	421.40		160.65	1.114	1.080	3.174	Simply Calculate																																					0.63	0.024	37	1	5.0000	04/03/2021 21:39:45	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.840		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0490	0.0490	0.40		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.510	0.051	rms		0.00000	0.00000	0.00000	0.00000	0.00000							2.020		S-1-P 17(0)											1.0000				1.000000	1.000000																
19			2035RAB_0001LQC_D1	2035RAB_0001LQC_D1	2035RAB_0001LQC_D1	Unknown	No		3.816	0.00	0.00	ppm	202014	57252		0.0479		972375	353793	0.208	0.162	3.665	4.164	1.820	350.03		163.56	1.113	1.080	3.052	Simply Calculate																																					0.76	0.029	71	1	5.0000	05/03/2021 04:17:23	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.845		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0479	0.0479	0.39		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.599	0.046	rms		0.00000	0.00000	0.00000	0.00000	0.00000							2.197		S-1-P 17(0)											1.0000				1.000000	1.000000																
20			2035RAB_0001LQC_E1	2035RAB_0001LQC_E1	2035RAB_0001LQC_E1	Unknown	No		3.816	0.00	0.00	ppm	201150	58680		0.0491		944550	339663	0.213	0.173	3.757	4.099	2.046	282.89		207.43	1.108	1.080	2.606	Simply Calculate																																					0.31	0.012	84	1	5.0000	05/03/2021 06:49:28	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.828		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0491	0.0491	0.37		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.474	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.948		S-1-P 17(0)											1.0000				1.000000	1.000000																
21			2035RAB_0001SQC_A1	2035RAB_0001SQC_A1	2035RAB_0001SQC_A1	Unknown	No		3.816	0.00	0.00	ppm	1566821	476889		0.2846		1269051	449015	1.235	1.062	3.773	4.352	1.719	1136.59		419.58	1.115	1.080	3.246	Simply Calculate																																					0.68	0.026	15	1	5.0000	04/03/2021 17:34:17	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.842		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.2846	0.2846	0.40		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.328	0.046	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.655		S-1-P 17(0)											1.0000				1.000000	1.000000																
22			2035RAB_0001SQC_B1	2035RAB_0001SQC_B1	2035RAB_0001SQC_B1	Unknown	No		3.816	0.00	0.00	ppm	1517272	456478		0.3015		1160213	409179	1.308	1.116	3.715	4.164	1.825	690.21		661.37	1.111	1.080	2.848	Simply Calculate																																					0.03	0.001	26	1	5.0000	04/03/2021 19:31:10	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.817		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.3015	0.3015	0.38		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.538	0.046	rms		0.00000	0.00000	0.00000	0.00000	0.00000							2.076		S-1-P 17(0)											1.0000				1.000000	1.000000																
23			2035RAB_0001SQC_C1	2035RAB_0001SQC_C1	2035RAB_0001SQC_C1	Unknown	No		3.816	0.00	0.00	ppm	1388358	449986		0.3183		1005461	356288	1.381	1.263	3.682	4.245	1.693	867.65		518.62	1.110	1.080	2.742	Simply Calculate																																					0.47	0.018	38	1	5.0000	04/03/2021 21:51:26	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.834		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.3183	0.3183	0.38		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.323	0.043	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.645		S-1-P 17(0)											1.0000				1.000000	1.000000																
24			2035RAB_0001SQC_D1	2035RAB_0001SQC_D1	2035RAB_0001SQC_D1	Unknown	No		3.816	0.00	0.00	ppm	1361042	410663		0.3347		937564	327016	1.452	1.256	3.740	4.099	1.861	1626.11		252.54	1.106	1.080	2.394	Simply Calculate																																					0.03	0.001	49	1	5.0000	05/03/2021 00:00:16	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.817		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.3347	0.3347	0.37		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.587	0.045	rms		0.00000	0.00000	0.00000	0.00000	0.00000							2.173		S-1-P 17(0)											1.0000				1.000000	1.000000																
25			2035RAB_0001SQC_E1	2035RAB_0001SQC_E1	2035RAB_0001SQC_E1	Unknown	No		3.816	0.00	0.00	ppm	1542505	446088		0.3143		1131551	416849	1.363	1.070	3.757	4.411	1.721	1318.66		338.29	1.115	1.080	3.260	Simply Calculate																																					0.97	0.037	60	1	5.0000	05/03/2021 02:08:53	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.853		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.3143	0.3143	0.40		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.412	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.825		S-1-P 17(0)											1.0000				1.000000	1.000000																
26			2035RAB_0001SQC_F1	2035RAB_0001SQC_F1	2035RAB_0001SQC_F1	Unknown	No		3.816	0.00	0.00	ppm	1406050	418322		0.3083		1051467	409249	1.337	1.022	3.740	4.340	1.738	1185.81		352.77	1.116	1.080	3.337	Simply Calculate																																					0.81	0.031	72	1	5.0000	05/03/2021 04:29:04	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.847		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.3083	0.3083	0.40		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.463	0.046	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.926		S-1-P 17(0)											1.0000				1.000000	1.000000																
27			2035RAB_0001SQC_G1	2035RAB_0001SQC_G1	2035RAB_0001SQC_G1	Unknown	No		3.816	0.00	0.00	ppm	1506188	440364		0.3231		1074796	386995	1.401	1.138	3.757	4.399	1.682	1431.13		307.70	1.119	1.080	3.616	Simply Calculate																																					0.97	0.037	83	1	5.0000	05/03/2021 06:37:47	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.853		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.3231	0.3231	0.41		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.403	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.806		S-1-P 17(0)											1.0000				1.000000	1.000000																
28			2035RAB_0001_A1	2035RAB_0001_A1	2035RAB_0001_A1	Unknown	No		3.816	0.00	0.00	ppm	2078547	639469		0.1971		2430615	853330	0.855	0.749	3.740	4.245	1.699	1004.68		636.49	1.119	1.080	3.575	Simply Calculate																																					0.79	0.030	68	1	5.0000	05/03/2021 03:42:19	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.846		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1971	0.1971	0.41		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.342	0.045	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.685		S-1-P 17(0)											1.0000				1.000000	1.000000																
29			2035RAB_0002_A1	2035RAB_0002_A1	2035RAB_0002_A1	Unknown	No		3.816	0.00	0.00	ppm	1118077	337785		0.0963		2677929	953083	0.418	0.354	3.773	4.268	1.715	914.77		369.26	1.120	1.080	3.716	Simply Calculate																																					0.81	0.031	35	1	5.0000	04/03/2021 21:16:24	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.847		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0963	0.0963	0.41		3.43	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.427	0.046	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.854		S-1-P 17(0)											1.0000				1.000000	1.000000																
30			2035RAB_0004_A1	2035RAB_0004_A1	2035RAB_0004_A1	Unknown	No		3.816	0.00	0.00	ppm	1133504	321083		0.1239		2109210	775827	0.537	0.414	3.740	4.256	1.793	1030.19		311.68	1.111	1.080	2.885	Simply Calculate																																					0.39	0.015	69	1	5.0000	05/03/2021 03:54:00	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.831		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1239	0.1239	0.38		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.426	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.852		S-1-P 17(0)											1.0000				1.000000	1.000000																
31			2035RAB_0005_A1	2035RAB_0005_A1	2035RAB_0005_A1	Unknown	No		3.816	0.00	0.00	ppm	658023	185386		0.0634		2390993	836367	0.275	0.222	3.773	4.209	1.719	678.60		273.19	1.126	1.080	4.279	Simply Calculate																																					0.97	0.037	21	1	5.0000	04/03/2021 18:32:43	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.853		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0634	0.0634	0.43		3.42	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.456	0.049	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.913		S-1-P 17(0)											1.0000				1.000000	1.000000																
32			2035RAB_0007_A1	2035RAB_0007_A1	2035RAB_0007_A1	Unknown	No		3.816	0.00	0.00	ppm	1020763	297922		0.1122		2097186	755454	0.487	0.394	3.665	4.316	1.807	1172.69		254.05	1.114	1.080	3.157	Simply Calculate																																					0.52	0.020	80	1	5.0000	05/03/2021 06:02:46	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.836		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1122	0.1122	0.39		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.557	0.046	rms		0.00000	0.00000	0.00000	0.00000	0.00000							2.114		S-1-P 17(0)											1.0000				1.000000	1.000000																
33			2035RAB_0009_A1	2035RAB_0009_A1	2035RAB_0009_A1	Unknown	No		3.816	0.00	0.00	ppm	627118	175856		0.0607		2381333	912017	0.263	0.193	3.740	4.340	1.737	1000.69		175.73	1.111	1.080	2.862	Simply Calculate																																					0.66	0.025	82	1	5.0000	05/03/2021 06:26:06	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.841		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0607	0.0607	0.38		3.46	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.508	0.049	rms		0.00000	0.00000	0.00000	0.00000	0.00000							2.016		S-1-P 17(0)											1.0000				1.000000	1.000000																
34			2035RAB_0010_A1	2035RAB_0010_A1	2035RAB_0010_A1	Unknown	No		3.816	0.00	0.00	ppm	1536542	441576		0.1553		2280457	824701	0.674	0.535	3.757	4.340	1.691	1203.60		366.88	1.116	1.080	3.294	Simply Calculate																																					0.97	0.037	62	1	5.0000	05/03/2021 02:32:15	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.853		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1553	0.1553	0.40		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.430	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.861		S-1-P 17(0)											1.0000				1.000000	1.000000																
35			2035RAB_0012_A1	2035RAB_0012_A1	2035RAB_0012_A1	Unknown	No		3.816	0.00	0.00	ppm	1080959	325197		0.1078		2312333	845056	0.467	0.385	3.757	4.304	1.831	1055.86		307.99	1.120	1.080	3.704	Simply Calculate																																					0.81	0.031	30	1	5.0000	04/03/2021 20:17:58	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.847		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1078	0.1078	0.41		3.43	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.386	0.046	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.771		S-1-P 17(0)											1.0000				1.000000	1.000000																
36			2035RAB_0013_A1	2035RAB_0013_A1	2035RAB_0013_A1	Unknown	No		3.816	0.00	0.00	ppm	1019884	292683		0.1300		1808883	668058	0.564	0.438	3.757	4.471	1.848	2036.02		143.75	1.119	1.080	3.557	Simply Calculate																																					1.07	0.041	64	1	5.0000	05/03/2021 02:55:36	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.857		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1300	0.1300	0.41		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.504	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							2.009		S-1-P 17(0)											1.0000				1.000000	1.000000																
37			2035RAB_0014_A1	2035RAB_0014_A1	2035RAB_0014_A1	Unknown	No		3.816	0.00	0.00	ppm	1241138	392428		0.1306		2190580	794187	0.567	0.494	3.757	4.352	1.773	805.35		487.28	1.110	1.080	2.788	Simply Calculate																																					0.50	0.019	50	1	5.0000	05/03/2021 00:11:56	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.835		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1306	0.1306	0.38		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.412	0.043	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.824		S-1-P 17(0)											1.0000				1.000000	1.000000																
38			2035RAB_0018_A1	2035RAB_0018_A1	2035RAB_0018_A1	Unknown	No		3.816	0.00	0.00	ppm	849830	240612		0.1004		1951977	699215	0.435	0.344	3.740	4.304	1.857	769.83		312.55	1.123	1.080	3.953	Simply Calculate																																					0.89	0.034	74	1	5.0000	05/03/2021 04:52:27	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.850		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1004	0.1004	0.42		3.43	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.449	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.898		S-1-P 17(0)											1.0000				1.000000	1.000000																
39			2035RAB_0020_A1	2035RAB_0020_A1	2035RAB_0020_A1	Unknown	No		3.816	0.00	0.00	ppm	942084	264858		0.0904		2401289	883235	0.392	0.300	3.773	4.411	1.700	889.95		297.61	1.117	1.080	3.385	Simply Calculate																																					1.21	0.046	63	1	5.0000	05/03/2021 02:43:56	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.862		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0904	0.0904	0.40		3.46	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.423	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.846		S-1-P 17(0)											1.0000				1.000000	1.000000																
40			2035RAB_0022_A1	2035RAB_0022_A1	2035RAB_0022_A1	Unknown	No		3.816	0.00	0.00	ppm	1228164	348447		0.1222		2316924	842074	0.530	0.414	3.732	4.304	1.895	1040.40		334.92	1.108	1.080	2.543	Simply Calculate																																					 -0.13	 -0.005	77	1	5.0000	05/03/2021 05:27:42	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.811		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1222	0.1222	0.37		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.604	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							2.208		S-1-P 17(0)											1.0000				1.000000	1.000000																
41			2035RAB_0023_A1	2035RAB_0023_A1	2035RAB_0023_A1	Unknown	No		3.816	0.00	0.00	ppm	919278	275521		0.0968		2188956	794827	0.420	0.347	3.757	4.175	1.719	1616.99		170.39	1.119	1.080	3.640	Simply Calculate																																					1.05	0.040	36	1	5.0000	04/03/2021 21:28:04	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.856		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0968	0.0968	0.41		3.44	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.446	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.892		S-1-P 17(0)											1.0000				1.000000	1.000000																
42			2035RAB_0024_A1	2035RAB_0024_A1	2035RAB_0024_A1	Unknown	No		3.816	0.00	0.00	ppm	1300835	366373		0.1247		2405868	882568	0.541	0.415	3.757	4.316	1.786	1204.96		304.05	1.117	1.080	3.419	Simply Calculate																																					0.92	0.035	67	1	5.0000	05/03/2021 03:30:38	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.851		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1247	0.1247	0.40		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.499	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.999		S-1-P 17(0)											1.0000				1.000000	1.000000																
43			2035RAB_0029_A1	2035RAB_0029_A1	2035RAB_0029_A1	Unknown	No		3.816	0.00	0.00	ppm	563074	167080		0.0881		1474090	514362	0.382	0.325	3.757	4.153	1.736	543.15		307.61	1.125	1.080	4.129	Simply Calculate																																					1.10	0.042	70	1	5.0000	05/03/2021 04:05:41	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.858		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.0881	0.0881	0.43		3.43	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.476	0.048	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.951		S-1-P 17(0)											1.0000				1.000000	1.000000																
44			2035RAB_0033_A1	2035RAB_0033_A1	2035RAB_0033_A1	Unknown	No		3.816	0.00	0.00	ppm	2173421	671423		0.2145		2335636	838116	0.931	0.801	3.757	4.340	1.693	1475.57		455.03	1.116	1.080	3.290	Simply Calculate																																					1.02	0.039	61	1	5.0000	05/03/2021 02:20:34	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.855		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.2145	0.2145	0.40		3.46	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.409	0.047	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.818		S-1-P 17(0)											1.0000				1.000000	1.000000																
45			2035RAB_0034_A1	2035RAB_0034_A1	2035RAB_0034_A1	Unknown	No		3.816	0.00	0.00	ppm	1213025	357042		0.1747		1601056	585947	0.758	0.609	3.682	4.399	1.715	1170.80		304.96	1.119	1.080	3.584	Simply Calculate																																					1.28	0.049	23	1	5.0000	04/03/2021 18:56:05	System Administrator			Target	16	380.00>79.05	1	1	1	1	1	1	1																																																										40	0.100	10.00	10.000	0.0000	Area				Window	0.00000	3.122	4.592	3.865		Auto	Auto	1.00000	1.00000	Internal Standard	0.0000000	0.0000000	Pending	0.1747	0.1747	0.41		3.45	NC							0.0000																								0.0000000	0.0000000		Signalling_High_20190806.lcm		1.406	0.045	rms		0.00000	0.00000	0.00000	0.00000	0.00000							1.812		S-1-P 17(0)											1.0000				1.000000	1.000000																
